~~~~~~~~~~~~~~~
Text File : monsname_kor.msbt
~~~~~~~~~~~~~~~
MONSNAME_000	알
ZKN_SHIELD_221_000	4개의 다리는 짧지만 발굽이 넓고 거칠거칠하므로 눈 위도 미끄러지지 않고 걸을 수 있다.
ZKN_SHIELD_222_000	따뜻한 바다에 서식한다. 태고에는 가라르 근해에서도 많은 수가 서식했었다.
ZKN_SHIELD_223_000	빨판처럼 변화한 등지느러미로 만타인에게 달라붙어 먹다 남은 것을 얻어먹고 있다.
ZKN_SHIELD_224_000	머리가 돌처럼 단단하다. 빨판이 붙어 있는 다리를 휘감아 끊임없이 머리로 세게 때린다.
ZKN_SHIELD_225_000	자신의 먹이를 사람이나 포켓몬에게 나눠주는 습성이 있어 언제나 먹이를 찾아다닌다.
ZKN_SHIELD_226_000	여유롭게 바다를 헤엄친다. 먹다 남은 음식을 노린 총어가 달라붙어 있어도 신경 쓰지 않는다.
ZKN_SHIELD_227_000	
ZKN_SHIELD_228_000	
ZKN_SHIELD_229_000	
ZKN_SHIELD_230_000	
ZKN_SHIELD_231_000	
ZKN_SHIELD_232_000	
ZKN_SHIELD_233_000	
ZKN_SHIELD_234_000	
ZKN_SHIELD_235_000	
ZKN_SHIELD_236_000	만만한 상대를 발견하면 바로 공격해오기 때문에 몸집이 작아도 방심은 할 수 없다.
ZKN_SHIELD_237_000	물구나무를 서서 상대의 타이밍을 흐트러뜨리고 그 틈에 화려한 발차기를 먹인다.
ZKN_SHIELD_238_000	
ZKN_SHIELD_239_000	
ZKN_SHIELD_240_000	
ZKN_SHIELD_241_000	
ZKN_SHIELD_242_000	
ZKN_SHIELD_243_000	
ZKN_SHIELD_244_000	
ZKN_SHIELD_245_000	
ZKN_SHIELD_246_000	흙을 먹으며 살고 있다. 큰 산 하나를 다 먹으면 성장을 위해 잠자기 시작한다.
ZKN_SHIELD_247_000	번데기지만 가만히 있지 않는다. 단단한 껍질 안에는 이미 팔다리가 만들어져 있다.
ZKN_SHIELD_248_000	지축을 울리면서 걸으면 큰 산조차 무너지며 주변의 지형은 변해버린다.
ZKN_SHIELD_249_000	
ZKN_SHIELD_250_000	
ZKN_SHIELD_251_000	
ZKN_SHIELD_252_000	
ZKN_SHIELD_253_000	
ZKN_SHIELD_254_000	
ZKN_SHIELD_255_000	
ZKN_SHIELD_256_000	
ZKN_SHIELD_257_000	
ZKN_SHIELD_258_000	
ZKN_SHIELD_259_000	
ZKN_SHIELD_260_000	
ZKN_SHIELD_261_000	
ZKN_SHIELD_262_000	
ZKN_SHIELD_263_000	가라르의 지그제구리가 다른 지역에 적응한 모습이다. 물건을 찾는 게 특기다.
ZKN_SHIELD_264_000	뛰어난 순발력과 예리한 발톱으로 먹이의 숨통을 끊는다. 굽은 길을 달리는 게 서툴다.
ZKN_SHIELD_265_000	
ZKN_SHIELD_266_000	
ZKN_SHIELD_267_000	
ZKN_SHIELD_268_000	
ZKN_SHIELD_269_000	
ZKN_SHIELD_270_000	잎사귀가 너무 커서 무거워졌기 때문에 물에 떠서 생활하게 되었다.
ZKN_SHIELD_271_000	햇볕이 잘 드는 물가에 산다. 낮에는 수초로 된 침대에서 자고 해가 지면 활동하기 시작한다.
ZKN_SHIELD_272_000	경쾌한 리듬에 맞춰 몸을 움직여서 파워를 증폭시키고 있다.
ZKN_SHIELD_273_000	머리끝을 가지에 붙여 매달린다. 강풍이 불면 떨어지기도 한다.
ZKN_SHIELD_274_000	잎새코가 부는 풀피리 소리는 듣는 이를 불안하게 만든다. 큰 나무의 비어 있는 구멍에 산다.
ZKN_SHIELD_275_000	숲속에서 조용히 지낸다. 큰 부채로 부치면 쌀쌀한 바람이 분다고 한다.
ZKN_SHIELD_276_000	
ZKN_SHIELD_277_000	
ZKN_SHIELD_278_000	공기의 흐름을 이용하여 날갯짓하지 않고 하늘로 날아오른다. 해변의 절벽에 둥지를 만든다.
ZKN_SHIELD_279_000	해면 아주 가까이 날아 큰 부리로 해수와 함께 먹이를 건져 나른다.
ZKN_SHIELD_280_000	빨간 뿔로 사람이나 포켓몬의 따뜻한 마음을 캐치하면 전신이 미약하게 뜨거워진다.
ZKN_SHIELD_281_000	사이코 파워를 조작해 주변의 공간을 일그러뜨려 미래를 내다볼 수 있다.
ZKN_SHIELD_282_000	트레이너를 지키기 위해서라면 사이코 파워를 모두 써서 작은 블랙홀을 만들어 낸다.
ZKN_SHIELD_283_000	
ZKN_SHIELD_284_000	
ZKN_SHIELD_285_000	
ZKN_SHIELD_286_000	
ZKN_SHIELD_287_000	
ZKN_SHIELD_288_000	
ZKN_SHIELD_289_000	
ZKN_SHIELD_290_000	10년 이상 땅속에서 지내는 경우도 있다. 수목의 뿌리에서 영양을 흡수한다.
ZKN_SHIELD_291_000	어떤 공격이든 피할 수 있다고 이야기될 정도로 빠른 포켓몬이다. 달콤한 수액을 매우 좋아한다.
ZKN_SHIELD_292_000	날개를 움직이지 않고 날아다닌다. 몸속이 텅 비어 있고 숨을 쉬지 않는 이상한 포켓몬이다.
ZKN_SHIELD_293_000	
ZKN_SHIELD_294_000	
ZKN_SHIELD_295_000	
ZKN_SHIELD_296_000	
ZKN_SHIELD_297_000	
ZKN_SHIELD_298_000	
ZKN_SHIELD_299_000	
ZKN_SHIELD_300_000	
ZKN_SHIELD_301_000	
ZKN_SHIELD_302_000	보석의 결정을 먹는다. 어둠 속에서는 두 눈이  보석의 빛을 낸다.
ZKN_SHIELD_303_000	강철의 뿔이 변형되어 생긴 큰 턱으로 상대를 덥석 문다.
ZKN_SHIELD_304_000	
ZKN_SHIELD_305_000	
ZKN_SHIELD_306_000	
ZKN_SHIELD_307_000	
ZKN_SHIELD_308_000	
ZKN_SHIELD_309_000	정전기를 털에 모은다. 공기가 건조한 계절에는 전신에서 스파크를 뿌린다.
ZKN_SHIELD_310_000	좀처럼 사람 앞에 모습을 드러내지 않는다. 번개가 떨어진 곳에 보금자리가 있다고 한다.
ZKN_SHIELD_311_000	
ZKN_SHIELD_312_000	
ZKN_SHIELD_313_000	
ZKN_SHIELD_314_000	
ZKN_SHIELD_315_000	오른손과 왼손으로 2종류의 독을 구별하여 공격한다. 향기가 강할수록 기운이 넘친다.
ZKN_SHIELD_316_000	
ZKN_SHIELD_317_000	
ZKN_SHIELD_318_000	
ZKN_SHIELD_319_000	
ZKN_SHIELD_320_000	바닷물을 많이 마시면 몸이 공처럼 튄다. 매일 1톤의 먹이를 먹는다.
ZKN_SHIELD_321_000	엄청나게 거대해서 인기가 있다. 고래왕 워칭은 각지에서 인기 있는 관광 코스다.
ZKN_SHIELD_322_000	
ZKN_SHIELD_323_000	
ZKN_SHIELD_324_000	사용할 수 없게 된 탄광에는 많은 코터스가 살며 석탄을 부지런히 캐고 있다.
ZKN_SHIELD_325_000	
ZKN_SHIELD_326_000	
ZKN_SHIELD_327_000	
ZKN_SHIELD_328_000	절대 탈출 불가능한 원뿔형의 둥지를 만들어 먹이가 떨어지는 것을 기다린다.
ZKN_SHIELD_329_000	날개를 성장시키기 위해 매일 대량의 먹잇감을 소화액으로 녹여 마신다.
ZKN_SHIELD_330_000	날갯짓하는 소리가 여성의 아름다운 노랫소리와 닮아서 사막의 정령이라고 불린다.
ZKN_SHIELD_331_000	
ZKN_SHIELD_332_000	
ZKN_SHIELD_333_000	
ZKN_SHIELD_334_000	
ZKN_SHIELD_335_000	
ZKN_SHIELD_336_000	
ZKN_SHIELD_337_000	40년 전에 운석이 떨어진 장소에서 처음 발견되었다. 노려보기만 해도 적을 잠들게 한다.
ZKN_SHIELD_338_000	태양 에너지가 파워의 근원이라서 낮에는 강하다. 회전하면 몸이 빛난다.
ZKN_SHIELD_339_000	2개의 긴 수염으로 탁한 강바닥을 더듬는다. 미끈미끈한 점막으로 몸을 보호한다.
ZKN_SHIELD_340_000	큰 늪을 영역으로 한다. 적이 가까이 오면 크게 난동부려서 큰 지진을 일으킨다.
ZKN_SHIELD_341_000	외국에서 온 포켓몬이 야생화했다. 아무리 더러운 강이라도 적응해버린다.
ZKN_SHIELD_342_000	싸움을 좋아하는 성격. 거처에 가까이 오는 상대를 가차 없이 때려눕힌다.
ZKN_SHIELD_343_000	고대 유적에서 발견되었다. 회전하면서 이동한다. 밤에 잘 때도 다리 하나로 서 있다.
ZKN_SHIELD_344_000	고대인의 진흙인형에서 태어난 것 같다. 염력을 사용해 공중을 떠다닌다.
ZKN_SHIELD_345_000	
ZKN_SHIELD_346_000	
ZKN_SHIELD_347_000	
ZKN_SHIELD_348_000	
ZKN_SHIELD_349_000	볼품없고 못생긴 포켓몬이지만 강인한 생명력을 가져 약간의 물만 있어도 살아남는다.
ZKN_SHIELD_350_000	밀로틱의 아름다운 모습을 본 자는 황폐해진 마음이 치유된다고 한다.
ZKN_SHIELD_351_000	
ZKN_SHIELD_352_000	
ZKN_SHIELD_353_000	
ZKN_SHIELD_354_000	
ZKN_SHIELD_355_000	모습을 투명하게 하고 몰래 먹잇감에 다가간다. 두꺼운 벽을 통과하는 능력을 지녔다.
ZKN_SHIELD_356_000	떠도는 사람의 영혼을 찾아 텅 빈 체내로 빨아들인다. 그 후 영혼이 어떻게 되는지는 알 수 없다.
ZKN_SHIELD_357_000	
ZKN_SHIELD_358_000	
ZKN_SHIELD_359_000	
ZKN_SHIELD_360_000	무리를 지어 행동하는 습성이 있다. 잠들 때는 동굴 안에서 동료들과 서로 몸을 붙인다.
ZKN_SHIELD_361_000	추운 땅에서만 살 수 있다. 영하 100도의 환경에서도 건강하게 뛰어다닌다.
ZKN_SHIELD_362_000	공기 중의 수분을 단숨에 얼게 하는 힘으로 먹이를 냉동시켜 버린다.
ZKN_SHIELD_363_000	
ZKN_SHIELD_364_000	
ZKN_SHIELD_365_000	
ZKN_SHIELD_366_000	
ZKN_SHIELD_367_000	
ZKN_SHIELD_368_000	
ZKN_SHIELD_369_000	
ZKN_SHIELD_370_000	
ZKN_SHIELD_371_000	
ZKN_SHIELD_372_000	
ZKN_SHIELD_373_000	
ZKN_SHIELD_374_000	
ZKN_SHIELD_375_000	
ZKN_SHIELD_376_000	
ZKN_SHIELD_377_000	
ZKN_SHIELD_378_000	
ZKN_SHIELD_379_000	
ZKN_SHIELD_380_000	
ZKN_SHIELD_381_000	
ZKN_SHIELD_382_000	
ZKN_SHIELD_383_000	
ZKN_SHIELD_384_000	
ZKN_SHIELD_385_000	
ZKN_SHIELD_386_000	
ZKN_SHIELD_387_000	
ZKN_SHIELD_388_000	
ZKN_SHIELD_389_000	
ZKN_SHIELD_390_000	
ZKN_SHIELD_391_000	
ZKN_SHIELD_392_000	
ZKN_SHIELD_393_000	
ZKN_SHIELD_394_000	
ZKN_SHIELD_395_000	
ZKN_SHIELD_396_000	
ZKN_SHIELD_397_000	
ZKN_SHIELD_398_000	
ZKN_SHIELD_399_000	
ZKN_SHIELD_400_000	
ZKN_SHIELD_401_000	
ZKN_SHIELD_402_000	
ZKN_SHIELD_403_000	
ZKN_SHIELD_404_000	
ZKN_SHIELD_405_000	
ZKN_SHIELD_406_000	기온 변화에 민감하다. 봉오리가 피기 시작하면 곧 봄이 온다.
ZKN_SHIELD_407_000	오른손의 독은 즉효성이고 왼손의 독은 지효성을 띠고 있다. 양쪽 모두 생명에 지장을 준다.
ZKN_SHIELD_408_000	
ZKN_SHIELD_409_000	
ZKN_SHIELD_410_000	
ZKN_SHIELD_411_000	
ZKN_SHIELD_412_000	
ZKN_SHIELD_413_000	
ZKN_SHIELD_414_000	
ZKN_SHIELD_415_000	새벽부터 저녁때까지 꿀을 계속 모은다. 모든 것은 무리와 비퀸을 위해서다.
ZKN_SHIELD_416_000	페로몬을 발산하는 양이 많은 비퀸일수록 많은 세꿀버리를 거느리고 있다.
ZKN_SHIELD_417_000	
ZKN_SHIELD_418_000	
ZKN_SHIELD_419_000	
ZKN_SHIELD_420_000	몸이 빨간 체리버일수록 영양이 많고 구슬의 맛도 달고 맛있다.
ZKN_SHIELD_421_000	겹쳐진 꽃잎은 딱딱하다. 새포켓몬에게 쪼여도 아무렇지도 않다.
ZKN_SHIELD_422_000	세게 만지면 보라색의 정체 모를 액체를 내보낸다. 해롭지는 않지만 끈적거린다.
ZKN_SHIELD_423_000	흐물흐물한 몸이지만 제법 튼튼하다. 부드러워서 충격을 분산시킨다.
ZKN_SHIELD_424_000	
ZKN_SHIELD_425_000	영혼들이 모여 탄생했다. 습기가 많은 계절에는 대량으로 나타나기도 한다.
ZKN_SHIELD_426_000	사람과 포켓몬을 붙잡아 그대로 어딘가로 운반한다. 행선지는 아무도 모른다.
ZKN_SHIELD_427_000	
ZKN_SHIELD_428_000	
ZKN_SHIELD_429_000	
ZKN_SHIELD_430_000	
ZKN_SHIELD_431_000	
ZKN_SHIELD_432_000	
ZKN_SHIELD_433_000	
ZKN_SHIELD_434_000	꼬리를 들고 엉덩이를 돌리면 주의해야 한다. 기절할 정도로 악취 나는 분비액을 날릴 전조인 것이다.
ZKN_SHIELD_435_000	꼬리 끝에서 날리는 분비액의 냄새는 강렬하다. 땅에 구멍을 파서 굴을 만든다.
ZKN_SHIELD_436_000	닦으면 빛이 나며 진실을 비춘다고 전해지지만 동미러는 닦이는 걸 매우 싫어한다.
ZKN_SHIELD_437_000	몸의 무늬 때문에 본래 가라르에는 없던 포켓몬이라고 생각하는 학자도 많다.
ZKN_SHIELD_438_000	건조한 바위 밭에 산다. 초록색 구슬은 마를수록 반들반들 희미하게 빛난다.
ZKN_SHIELD_439_000	춤을 잘 추는 마임꽁꽁의 제자인 것마냥 따라다니며 스텝을 열심히 흉내 낸다.
ZKN_SHIELD_440_000	
ZKN_SHIELD_441_000	
ZKN_SHIELD_442_000	
ZKN_SHIELD_443_000	
ZKN_SHIELD_444_000	
ZKN_SHIELD_445_000	
ZKN_SHIELD_446_000	털 안에 먹이를 모은다. 신뢰하는 상대에게는 한 입 나눠주기도 한다.
ZKN_SHIELD_447_000	상대의 감정뿐만 아니라 자연의 상태도 파동이라는 파장의 형태로 느낀다.
ZKN_SHIELD_448_000	사람이 생각하는 것도 알 수 있기 때문에 정직한 마음을 가진 트레이너만 따른다.
ZKN_SHIELD_449_000	주로 낮에 활동한다. 사막의 밤은 기온이 낮아져 모래 깊숙이 들어가 잠을 잔다.
ZKN_SHIELD_450_000	화나게 하면 굉장히 흉포해진다. 들이마신 모래를 내뿜어 모래바람을 일으킨다.
ZKN_SHIELD_451_000	독이 있는 꼬리의 발톱으로 덤벼든다. 집히면 독이 스며들어 움직일 수 없게 된다.
ZKN_SHIELD_452_000	사막의 악마라고 불릴 정도로 사납지만 하마돈에게는 싸움도 걸지 않고 얌전하다.
ZKN_SHIELD_453_000	독을 희석하면 약이 된다. 제약 회사의 마스코트가 된 후로 인기가 많아졌다.
ZKN_SHIELD_454_000	사냥감을 처리하면 개굴개굴하며 승리를 자축하는 소리를 높인다. 두빅굴과 가까운 종이다.
ZKN_SHIELD_455_000	
ZKN_SHIELD_456_000	
ZKN_SHIELD_457_000	
ZKN_SHIELD_458_000	총어 무리에 섞여서 헤엄친다. 적에게 습격당하면 무리와 함께 싸운다.
ZKN_SHIELD_459_000	배에 열리는 아이스크림 같은 나무열매는 가라르에 사는 달막화들이 매우 좋아한다.
ZKN_SHIELD_460_000	블리자드를 일으키는 포켓몬이다. 커다란 몸을 흔들면 부근 일대는 금세 새하얗게 된다.
ZKN_SHIELD_461_000	발톱으로 사인을 그려 동료와 연락한다. 사인의 종류는 500가지가 넘는다고 한다.
ZKN_SHIELD_462_000	
ZKN_SHIELD_463_000	
ZKN_SHIELD_464_000	프로텍터로 공격을 튕겨내고 상대가 풀이 죽으면 특징적인 드릴로 관통한다.
ZKN_SHIELD_465_000	
ZKN_SHIELD_466_000	
ZKN_SHIELD_467_000	
ZKN_SHIELD_468_000	은총을 베푸는 존재로 전해지고 있으며 먼 옛날부터 길조로 묘사되어 왔다.
ZKN_SHIELD_469_000	
ZKN_SHIELD_470_000	꼬리는 날카로운 칼날 같다. 큰 나무도 두 동강 내는 탁월한 예리함을 자랑한다.
ZKN_SHIELD_471_000	글레이시아가 발산하는 냉기는 가루눈을 만들어 내기 때문에 스키장에서 인기가 높다.
ZKN_SHIELD_472_000	
ZKN_SHIELD_473_000	생긴 것처럼 힘이 장사다. 얼음으로 된 엄니는 추울수록 굵고 길어지면서 늠름해진다.
ZKN_SHIELD_474_000	
ZKN_SHIELD_475_000	도움을 구하는 감정을 민감하게 캐치해서 상대가 있는 곳으로 급히 달려가 가세한다.
ZKN_SHIELD_476_000	
ZKN_SHIELD_477_000	노린 상대를 배의 입으로 통째로 삼킨다. 영혼만 먹은 뒤 육체는 뱉어내고 떠난다.
ZKN_SHIELD_478_000	마이너스 50도의 냉기를 뿜어 먹이를 얼린 뒤 거처로 가져가서 가지런히 나열한다.
ZKN_SHIELD_479_000	플라스마로 된 몸으로 다양한 기계에 숨는다. 놀라게 하는 걸 매우 좋아한다.
ZKN_SHIELD_480_000	
ZKN_SHIELD_481_000	
ZKN_SHIELD_482_000	
ZKN_SHIELD_483_000	
ZKN_SHIELD_484_000	
ZKN_SHIELD_485_000	
ZKN_SHIELD_486_000	
ZKN_SHIELD_487_000	
ZKN_SHIELD_488_000	
ZKN_SHIELD_489_000	
ZKN_SHIELD_490_000	
ZKN_SHIELD_491_000	
ZKN_SHIELD_492_000	
ZKN_SHIELD_493_000	
ZKN_SHIELD_494_000	
ZKN_SHIELD_495_000	
ZKN_SHIELD_496_000	
ZKN_SHIELD_497_000	
ZKN_SHIELD_498_000	
ZKN_SHIELD_499_000	
ZKN_SHIELD_500_000	
ZKN_SHIELD_501_000	
ZKN_SHIELD_502_000	
ZKN_SHIELD_503_000	
ZKN_SHIELD_504_000	
ZKN_SHIELD_505_000	
ZKN_SHIELD_506_000	
ZKN_SHIELD_507_000	
ZKN_SHIELD_508_000	
ZKN_SHIELD_509_000	귀여운 동작으로 방심시키고 상대가 다가오면 갑자기 발톱으로 할퀴고는 웃는다.
ZKN_SHIELD_510_000	폭슬라이와 영역을 두고 다툰다. 소리를 전혀 내지 않고 먹이의 배후에 접근한다.
ZKN_SHIELD_511_000	
ZKN_SHIELD_512_000	
ZKN_SHIELD_513_000	
ZKN_SHIELD_514_000	
ZKN_SHIELD_515_000	
ZKN_SHIELD_516_000	
ZKN_SHIELD_517_000	꿈을 먹고 연기를 내뿜는다. 즐거운 꿈이면 핑크색이고 악몽이면 거무스름하다.
ZKN_SHIELD_518_000	언제나 선잠을 자며 꿈을 꾼다. 잠에서 깨면 매우 불쾌해하므로 가만히 내버려 두자.
ZKN_SHIELD_519_000	건망증이 심하고 영리하지 않지만 사람을 잘 따르고 착실해서 귀여워하는 트레이너가 많다.
ZKN_SHIELD_520_000	영리하고 기억력이 좋다. 배달원이 파트너로 선택하는 경우가 많다.
ZKN_SHIELD_521_000	영리한 만큼 프라이드도 높다. 켄호로우의 트레이너가 되면 모두에게 실력을 인정받는다.
ZKN_SHIELD_522_000	
ZKN_SHIELD_523_000	
ZKN_SHIELD_524_000	소리에 반응해 움직인다. 에너지 코어의 영향으로 만지면 조금 따듯하다.
ZKN_SHIELD_525_000	소리로 주위 상황을 살핀다. 화나게 하면 몸의 방향을 바꾸지 않은 채로 쫓아온다.
ZKN_SHIELD_526_000	맑은 날에만 쏠 수 있지만 에너지탄의 파괴력은 덤프트럭도 날려버릴 정도다.
ZKN_SHIELD_527_000	초음파를 발산하면서 흔들흔들 날아다닌다. 먹이인 벌레포켓몬을 찾고 있다.
ZKN_SHIELD_528_000	코의 모양이 복스럽다고 행복을 부르는 상징으로 여기는 지역도 있다고 한다.
ZKN_SHIELD_529_000	손톱으로 땅속을 파고 다니면서 키우는 채소를 해치기 때문에 농업 종사자들이 싫어한다.
ZKN_SHIELD_530_000	별명은 드릴킹이다. 땅속을 파는 속도는 시속 150km에 달한다.
ZKN_SHIELD_531_000	
ZKN_SHIELD_532_000	자신의 3배 정도의 각목을 들 수 있게 된 으랏차는 머지않아 진화하게 된다.
ZKN_SHIELD_533_000	철골을 자유자재로 다룬다. 해체는 잘하지만 무언가를 조립하는 것은 서툴다.
ZKN_SHIELD_534_000	정말 싸울 생각이면 콘크리트 기둥을 버리고 주먹 하나로 상대를 노리고 덤벼든다.
ZKN_SHIELD_535_000	음파로 동료와 연락한다. 경계하는 울음소리는 사람이나 다른 포켓몬에게 들리지 않는다.
ZKN_SHIELD_536_000	고운 목소리로 울 때도 있다. 몸의 돌기가 클수록 넓은 음역으로 울 수 있다.
ZKN_SHIELD_537_000	혹이 일으키는 바이브레이션이 마사지에 좋다고 노인에게 인기가 높은 포켓몬이다.
ZKN_SHIELD_538_000	5마리의 무리가 수련한다. 수련에 뒤떨어지면 띠를 버리고 무리를 떠난다.
ZKN_SHIELD_539_000	단련하고 단련한 타격귀가 사용하는 필살 태권당수는 바다도 가를 정도의 파괴력을 지녔다.
ZKN_SHIELD_540_000	
ZKN_SHIELD_541_000	
ZKN_SHIELD_542_000	
ZKN_SHIELD_543_000	
ZKN_SHIELD_544_000	
ZKN_SHIELD_545_000	
ZKN_SHIELD_546_000	소미안과 백솜모카의 솜을 섞어 짠 천은 아름다워서 고급 브랜드에 사용된다.
ZKN_SHIELD_547_000	햇빛을 받을수록 솜이 부풀어 오른다. 너무 부풀면 찢어져 주위로 흩어진다.
ZKN_SHIELD_548_000	
ZKN_SHIELD_549_000	
ZKN_SHIELD_550_000	옛날에는 식탁에 올랐다. 적색근 배쓰나이의 살코기는 기름이 많아 젊은 층이 좋아한다.
ZKN_SHIELD_551_000	
ZKN_SHIELD_552_000	
ZKN_SHIELD_553_000	
ZKN_SHIELD_554_000	자고 있을 때는 밀어도 당겨도 절대 쓰러지지 않는다. 길조의 모티브로 인기가 높다.
